id,price,sale price,gyarto,modell,evjarat,km ora,uzemenyag,KW,LE,allapot,csomagtarto,kivitel,szemelyek_szama,szin,hengerurtartalom,hajtas,valto tipus,valto szam,valto subtipus,vegyes fogyasztas
21830836,13490000.0,,MERCEDES-BENZ,A-OSZTÁLY A 180,2024.17,22105.0,Benzin,100.0,136.0,Kitűnő,355.0,Ferdehátú,5.0,Fekete (metál),1332.0,Első kerék,Automata,7.0,,
21765336,13490000.0,,MERCEDES-BENZ,A-OSZTÁLY A 250,2023.75,27187.0,Hibrid (Benzin),118.0,160.0,Kitűnő,345.0,Sedan,5.0,Bordó (metál),1332.0,Első kerék,Automata,8.0,,1.4
22067095,13499000.0,,BMW,2-ES SOROZAT 223,2024.08,19000.0,Benzin,150.0,204.0,Újszerű,415.0,Egyterű,5.0,Fehér,1998.0,Összkerék,,,,
21479260,13499000.0,,VOLKSWAGEN,T-ROC,2024.92,300.0,Benzin,110.0,150.0,Újszerű,445.0,Városi terepjáró (crossover),5.0,Ezüst,1498.0,Első kerék,,,,
22082305,13590000.0,,VOLVO,XC40,2023.42,29568.0,Benzin,120.0,163.0,Újszerű,452.0,Városi terepjáró (crossover),5.0,Ezüst (metál),1969.0,Első kerék,,,,
21957320,13590000.0,,MERCEDES-BENZ,EQB,2022.25,52105.0,Elektromos,168.0,228.0,Normál,495.0,Kombi,5.0,,,Összkerék,Fokozatmentes automata,,,
21253020,13670000.0,,LAND ROVER,DISCOVERY,2018.0,108369.0,Dízel,190.0,258.0,Normál,1231.0,Terepjáró,5.0,Szürke,2993.0,Összkerék,Automata,8.0,tiptronic,7.2
22124982,13890000.0,,MERCEDES-BENZ,GLA-OSZTÁLY GLA 200,2020.83,60000.0,Benzin,120.0,163.0,Sérülésmentes,435.0,Városi terepjáró (crossover),5.0,Sötétszürke,1332.0,Első kerék,Automata,7.0,,6.0
20939093,13957300.0,,MERCEDES-BENZ,A-OSZTÁLY A 250,2023.75,34666.0,Benzin,165.0,224.0,Kitűnő,345.0,Ferdehátú,5.0,Ezüst (metál),1991.0,Összkerék,Automata,8.0,,6.6
22073973,13990000.0,,MERCEDES-BENZ,A-OSZTÁLY A 250,2023.92,27567.0,Hibrid (Benzin),120.0,163.0,Kitűnő,310.0,Ferdehátú,5.0,Piros (metál),1332.0,Első kerék,Automata,8.0,,
22033926,13990000.0,,MERCEDES-BENZ,GLC-OSZTÁLY GLC 200,2022.0,60172.0,Benzin,145.0,197.0,Megkímélt,550.0,Városi terepjáró (crossover),5.0,Szürke (metál),1991.0,Összkerék,Automata,9.0,tiptronic,8.1
22016810,13990000.0,,VOLVO,EX30,2024.33,24140.0,Elektromos,200.0,272.0,Újszerű,318.0,Kombi,5.0,Sötétszürke (metál),,Hátsó kerék,Fokozatmentes automata,,,
22016775,13990000.0,,VOLVO,EX30,2024.33,17233.0,Elektromos,200.0,272.0,Újszerű,318.0,Kombi,5.0,Fehér (metál),,Hátsó kerék,Fokozatmentes automata,,,
21969753,13990000.0,,MERCEDES-BENZ,C-OSZTÁLY C 220,2022.25,99962.0,Dízel,147.0,200.0,Kitűnő,490.0,Kombi,5.0,Ezüst (metál),1993.0,Összkerék,Automata,9.0,tiptronic,
21943712,13990000.0,,MERCEDES-BENZ,CLA-OSZTÁLY CLA 180,2023.75,42787.0,Benzin,100.0,136.0,Kitűnő,460.0,Kombi,5.0,Piros (metál),1332.0,Első kerék,Automata,7.0,,
21865713,13990000.0,,VOLVO,EX30,2024.33,16391.0,Elektromos,200.0,272.0,Újszerű,318.0,Kombi,5.0,Szürke (metál),,Hátsó kerék,Fokozatmentes automata,,,
19562655,13990000.0,,MERCEDES-BENZ,A-OSZTÁLY A 200,2023.33,49000.0,Benzin,120.0,163.0,Kitűnő,355.0,Ferdehátú,5.0,Fehér,1332.0,Első kerék,Automata,7.0,,
22085445,13999000.0,,BMW,4-ES SOROZAT 420,2021.25,61200.0,Dízel,140.0,190.0,Kitűnő,440.0,Coupe,4.0,Világoskék (metál),1995.0,Összkerék,Automata,8.0,tiptronic,4.6
21746371,14190000.0,,MERCEDES-BENZ,E-OSZTÁLY E 300,2021.17,75492.0,Hibrid (Benzin),155.0,211.0,Kitűnő,370.0,Sedan,5.0,Fekete (metál),1991.0,Hátsó kerék,Automata,9.0,tiptronic,1.8
19126183,14190000.0,,MERCEDES-BENZ,CLA-OSZTÁLY CLA 200,2022.75,63000.0,Benzin,120.0,163.0,Kitűnő,460.0,Coupe,5.0,Ezüst (metál),1332.0,Első kerék,Automata,7.0,,
21966753,14290000.0,,MERCEDES-BENZ,EQB,2024.17,32000.0,Elektromos,140.0,190.0,Újszerű,495.0,Városi terepjáró (crossover),5.0,Fehér,,Első kerék,Fokozatmentes automata,,,
21478026,14290000.0,,SKODA,KAROQ,2024.92,300.0,Benzin,110.0,150.0,Újszerű,521.0,Városi terepjáró (crossover),5.0,Fehér,1498.0,Első kerék,,,,
22016827,14490000.0,,VOLVO,EX30,2024.33,24708.0,Elektromos,200.0,272.0,Újszerű,318.0,Kombi,5.0,Sötétszürke (metál),,Hátsó kerék,Fokozatmentes automata,,,
21901100,14490000.0,,VOLVO,EX30,2024.33,15436.0,Elektromos,200.0,272.0,Újszerű,318.0,Kombi,5.0,Fekete (metál),,Hátsó kerék,Fokozatmentes automata,,,
21741945,14690000.0,,MERCEDES-BENZ,GLA-OSZTÁLY GLA 180,2024.0,19601.0,Benzin,100.0,136.0,Kitűnő,425.0,Városi terepjáró (crossover),5.0,Fehér,1332.0,Első kerék,Automata,7.0,,
20937282,14790000.0,,MERCEDES-BENZ,A-OSZTÁLY A 220,2023.75,48728.0,Benzin,140.0,190.0,Kitűnő,355.0,Ferdehátú,5.0,Szürke (metál),1991.0,Összkerék,Automata,8.0,,
22048707,14990000.0,,MERCEDES-AMG,CLA,2022.0,65158.0,Benzin,225.0,306.0,Kitűnő,505.0,Kombi,5.0,Fehér,1991.0,Összkerék,Automata,7.0,,7.5
20122550,14990000.0,,MERCEDES-BENZ,CLA-OSZTÁLY CLA 200,2023.42,34500.0,Dízel,110.0,150.0,Normál,450.0,Coupe,5.0,Fekete,1950.0,Első kerék,Automata,8.0,,
22155659,14999000.0,,BMW,X SOROZAT X3,2021.83,101200.0,Hibrid,135.0,184.0,Kitűnő,450.0,Városi terepjáró (crossover),5.0,Fehér (metál),1998.0,Összkerék,Automata,8.0,tiptronic,
22114014,15490000.0,,BMW,1-ES SOROZAT 120,2024.75,12300.0,Dízel,140.0,190.0,Kitűnő,380.0,Ferdehátú,5.0,Szürke (metál),1995.0,Első kerék,Automata,8.0,tiptronic,4.6
22104939,15490000.0,,MERCEDES-BENZ,GLA-OSZTÁLY GLA 250,2023.67,52000.0,Hibrid (Benzin),118.0,160.0,Normál,385.0,Városi terepjáró (crossover),5.0,Fekete,1332.0,Első kerék,Automata,8.0,,1.8
21989696,15490000.0,,MERCEDES-BENZ,GLA-OSZTÁLY GLA 180,2024.25,23162.0,Benzin,100.0,136.0,Kitűnő,425.0,Városi terepjáró (crossover),5.0,Fekete,1332.0,Első kerék,Automata,7.0,,
21656167,15490000.0,,BMW,3-AS SOROZAT 330,2021.25,75326.0,Hibrid (Benzin),135.0,184.0,Megkímélt,410.0,Kombi,5.0,Sötétszürke (metál),1998.0,Hátsó kerék,Automata,8.0,tiptronic,
21454645,15490000.0,,MERCEDES-BENZ,B-OSZTÁLY B 200,2023.42,20.0,Benzin,120.0,163.0,Kitűnő,455.0,Egyterű,5.0,Ezüst (metál),1332.0,Első kerék,Automata,7.0,,
20654239,15490000.0,,BMW,5-ÖS SOROZAT 530,2023.17,64347.0,Hibrid,135.0,184.0,Megkímélt,410.0,Sedan,5.0,Fekete,1998.0,Hátsó kerék,Automata,8.0,tiptronic,
21177286,15499000.0,,FORD,KUGA,2024.42,2500.0,Benzin,132.0,179.0,Újszerű,412.0,Városi terepjáró (crossover),5.0,Szürke,2488.0,Első kerék,Fokozatmentes automata,,,
20990858,15499000.0,,FORD,KUGA,2024.42,2500.0,Hibrid (Benzin),165.0,224.0,Újszerű,412.0,Városi terepjáró (crossover),5.0,Fekete,2488.0,Első kerék,Fokozatmentes automata,,,
20990543,15499000.0,,FORD,KUGA,2024.42,2500.0,Benzin,134.0,182.0,Újszerű,412.0,Városi terepjáró (crossover),5.0,Kék,2488.0,Első kerék,Fokozatmentes automata,,,
21911011,15499900.0,,PORSCHE,MACAN,2018.58,78664.0,Benzin,185.0,252.0,Kitűnő,500.0,Kombi,5.0,(metál),1984.0,Összkerék,Automata,,,7.2
21953633,15799000.0,,MERCEDES-BENZ,A-OSZTÁLY A 200,2023.17,10000.0,Benzin,120.0,163.0,Normál,355.0,Ferdehátú,5.0,Fekete,1332.0,Első kerék,Automata,7.0,,
22132664,15890000.0,,MERCEDES-BENZ,A-OSZTÁLY A 250,2024.0,50788.0,Hibrid (Benzin),120.0,163.0,Kitűnő,310.0,Ferdehátú,5.0,Fekete,1332.0,Első kerék,Automata,8.0,,
22005131,15890000.0,,BMW,3-AS SOROZAT 320,2024.67,6200.0,Benzin,135.0,184.0,Újszerű,480.0,Sedan,5.0,Fehér,1998.0,Hátsó kerék,Automata,8.0,tiptronic,
22110188,15990000.0,,MERCEDES-BENZ,EQE,2024.08,61300.0,Elektromos,180.0,245.0,Kitűnő,430.0,Sedan,5.0,Ezüst (metál),,Hátsó kerék,Fokozatmentes automata,,,
22077764,15990000.0,,MERCEDES-BENZ,C-OSZTÁLY C 220,2023.92,72089.0,Dízel,147.0,200.0,Kitűnő,455.0,Sedan,5.0,Ezüst (metál),1993.0,Összkerék,Automata,9.0,tiptronic,
21905068,15990000.0,,BMW,4-ES SOROZAT 420,2022.5,45000.0,Dízel,140.0,190.0,Újszerű,470.0,Ferdehátú,5.0,Szürke (metál),1995.0,Összkerék,Automata,8.0,tiptronic,
21454702,15990000.0,,MERCEDES-BENZ,B-OSZTÁLY B 250,2022.42,7500.0,Benzin,165.0,224.0,Kitűnő,435.0,Egyterű,5.0,Fehér,1991.0,Első kerék,Automata,7.0,,
21251728,15990000.0,,BMW,X SOROZAT X2,2023.75,31449.0,Benzin,131.0,178.0,Megkímélt,470.0,Városi terepjáró (crossover),5.0,Fekete (metál),1998.0,Összkerék,Automata,8.0,tiptronic,6.6
21125423,15990000.0,,VOLVO,EX30,2024.08,20000.0,Elektromos,200.0,272.0,Normál,318.0,Kombi,5.0,,,Hátsó kerék,Fokozatmentes automata,,,
20000137,15990000.0,,MERCEDES-AMG,A-OSZTÁLY,2021.42,23587.0,,225.0,306.0,Normál,,Ferdehátú,5.0,Fehér,,,,,,
18702017,15990000.0,,MERCEDES-BENZ,A-OSZTÁLY A 35 AMG,2021.42,23587.0,Benzin,225.0,306.0,Újszerű,,Ferdehátú,5.0,Fehér,1991.0,,Automata,7.0,,
20990637,15999000.0,,FORD,KUGA,2024.42,2500.0,Hibrid (Benzin),112.0,152.0,Újszerű,405.0,Városi terepjáró (crossover),5.0,,2488.0,Első kerék,Fokozatmentes automata,,,1.2
22102555,16290000.0,,VOLVO,XC60,2023.33,79799.0,Dízel,145.0,197.0,Kitűnő,483.0,Városi terepjáró (crossover),5.0,Világosszürke (metál),1969.0,Összkerék,Automata,8.0,tiptronic,5.6
22059114,16390000.0,,MERCEDES-BENZ,GLA-OSZTÁLY GLA 200,2024.58,10766.0,Benzin,120.0,163.0,Normál,435.0,Városi terepjáró (crossover),5.0,Kék,1332.0,Első kerék,Automata,7.0,,6.0
21907009,16490000.0,,MERCEDES-BENZ,CLA-OSZTÁLY CLA 220,2023.33,36730.0,Dízel,140.0,190.0,Kitűnő,460.0,Coupe,5.0,Fehér (metál),1950.0,Első kerék,Automata,8.0,,
21615047,16490000.0,,VOLVO,C40,2024.17,23057.0,Elektromos,185.0,252.0,Normál,413.0,Kombi,5.0,Fehér (metál),,Hátsó kerék,Fokozatmentes automata,,,
21488804,16490000.0,,BMW,X SOROZAT X3,2020.75,96144.0,Dízel,240.0,326.0,Megkímélt,550.0,Városi terepjáró (crossover),5.0,Kék (metál),2993.0,Összkerék,Automata,8.0,tiptronic,6.4
22050718,16499900.0,,BMW,Z SOROZAT Z4,2019.67,44552.0,Benzin,250.0,340.0,Normál,281.0,Cabrio,2.0,(metál),2998.0,Hátsó kerék,Automata,8.0,tiptronic,7.3
22102492,16790000.0,,VOLVO,XC60,2023.33,53921.0,Dízel,145.0,197.0,Kitűnő,483.0,Városi terepjáró (crossover),5.0,Sötétszürke (metál),1969.0,Összkerék,Automata,8.0,tiptronic,5.6
21714939,16990000.0,,VOLVO,V90,2023.42,62831.0,Dízel,145.0,197.0,Megkímélt,560.0,Kombi,5.0,,1969.0,Első kerék,Automata,8.0,tiptronic,5.2
21706875,16990000.0,,BMW,3-AS SOROZAT 320,2023.58,24010.0,Dízel,140.0,190.0,Megkímélt,500.0,Kombi,5.0,Kék (metál),1995.0,Hátsó kerék,Automata,8.0,tiptronic,
21296696,16990000.0,,VOLVO,S90,2023.17,32171.0,Benzin,184.0,250.0,Normál,461.0,Sedan,5.0,Fehér,1969.0,Első kerék,Automata,8.0,tiptronic,6.6
20936555,16990000.0,,BMW,2-ES SOROZAT M235I,2023.67,35181.0,Benzin,225.0,306.0,Megkímélt,430.0,Coupe,5.0,Fekete (metál),1998.0,Összkerék,Automata,8.0,tiptronic,
19894521,17190000.0,,BMW,5-ÖS SOROZAT 530,2021.83,19000.0,Hibrid (Benzin),135.0,184.0,Kitűnő,410.0,Sedan,5.0,,1998.0,Hátsó kerék,Automata,8.0,tiptronic,
21985505,17290000.0,,MERCEDES-BENZ,GLA-OSZTÁLY GLA 200,2023.92,33040.0,Dízel,110.0,150.0,Kitűnő,435.0,Városi terepjáró (crossover),5.0,Fekete,1950.0,Első kerék,Automata,8.0,,4.8
21768961,17390000.0,,VOLVO,V60,2024.08,27502.0,Dízel,145.0,197.0,Normál,519.0,Kombi,5.0,Ezüst (metál),1969.0,Első kerék,Automata,8.0,tiptronic,4.9
22059342,17490000.0,,BMW,I SOROZAT I4,2022.42,28000.0,Elektromos,250.0,340.0,Kitűnő,470.0,Coupe,5.0,,,Hátsó kerék,Fokozatmentes automata,,,
21454785,17490000.0,,MERCEDES-BENZ,GLB-OSZTÁLY GLB 250,2022.0,23000.0,Benzin,165.0,224.0,Kitűnő,570.0,Kombi,7.0,Fehér,1991.0,Összkerék,Automata,8.0,,7.4
21302271,17490000.0,,BMW,2-ES SOROZAT 225,2024.0,8157.0,Hibrid (Benzin),100.0,136.0,Újszerű,406.0,Egyterű,5.0,Szürke (metál),1499.0,Összkerék,Automata,7.0,,
21965036,17890000.0,,KIA,SORENTO,2023.83,74309.0,Dízel,142.0,193.0,Normál,705.0,Városi terepjáró (crossover),5.0,Kék (metál),2151.0,Összkerék,Automata,,,
22139966,17900000.0,,AUDI,A5 A5 CABRIO,2021.58,9472.0,Benzin,110.0,150.0,Normál,370.0,Cabrio,5.0,Kék (metál),1984.0,Első kerék,Automata,,,6.3
21932574,17900000.0,,MERCEDES-BENZ,GLA-OSZTÁLY GLA 200,2024.17,23984.0,Dízel,110.0,150.0,Kitűnő,435.0,Városi terepjáró (crossover),5.0,Fekete,1950.0,Összkerék,Automata,8.0,,5.2
22125398,17990000.0,,MERCEDES-BENZ,GLC-OSZTÁLY GLC 220,2022.92,66340.0,Dízel,143.0,194.0,Kitűnő,500.0,Városi terepjáró (crossover),5.0,Fehér,1950.0,Összkerék,Automata,9.0,tiptronic,
22117982,17990000.0,,BMW,3-AS SOROZAT 320,2024.42,10940.0,Benzin,135.0,184.0,Megkímélt,480.0,Sedan,5.0,Kék (metál),1998.0,Összkerék,Automata,8.0,tiptronic,
22115474,17990000.0,,BMW,3-AS SOROZAT 330,2023.83,15850.0,Hibrid (Benzin),135.0,184.0,Újszerű,410.0,Kombi,5.0,Fekete,1998.0,Összkerék,Automata,8.0,tiptronic,
22105010,17990000.0,,BMW,4-ES SOROZAT 420,2024.42,25500.0,Dízel,140.0,190.0,Kitűnő,440.0,Coupe,4.0,Bordó (metál),1995.0,Összkerék,Automata,8.0,tiptronic,4.6
22009128,17990000.0,,VOLVO,XC90,2021.67,82912.0,Dízel,173.0,235.0,Újszerű,310.0,Városi terepjáró (crossover),7.0,Sötétkék (metál),1969.0,Összkerék,Automata,8.0,tiptronic,
21757365,17990000.0,,BMW,7-ES SOROZAT 745,2019.75,90665.0,Hibrid (Benzin),210.0,286.0,Megkímélt,420.0,Sedan,5.0,Szürke (metál),2998.0,Összkerék,Automata,8.0,tiptronic,
21363832,17990000.0,,BMW,3-AS SOROZAT 330,2023.75,14883.0,Hibrid (Benzin),135.0,184.0,Újszerű,375.0,Sedan,5.0,Fekete (metál),1998.0,Hátsó kerék,Automata,8.0,tiptronic,
21110301,17990000.0,,BMW,3-AS SOROZAT 330,2023.5,14476.0,Hibrid,135.0,184.0,Újszerű,375.0,Sedan,5.0,Fekete (metál),1998.0,Összkerék,Automata,8.0,tiptronic,2.0
21063855,17990000.0,,VOLVO,XC60,2023.42,28076.0,Dízel,145.0,197.0,Megkímélt,483.0,Városi terepjáró (crossover),5.0,Kék,1969.0,Összkerék,Automata,8.0,tiptronic,5.6
20912621,17990000.0,,VOLVO,V60,2023.08,33780.0,Hibrid (Benzin),186.0,253.0,Megkímélt,519.0,Kombi,5.0,Bézs,1969.0,Összkerék,Automata,8.0,tiptronic,
20827664,17990000.0,,MERCEDES-BENZ,EQB,2024.08,10500.0,Elektromos,168.0,228.0,Kitűnő,495.0,Kombi,7.0,Sötétszürke (metál),,Összkerék,Fokozatmentes automata,,,
22055735,17999000.0,,BMW,3-AS SOROZAT 330,2024.58,33000.0,Hibrid (Benzin),135.0,184.0,Kitűnő,375.0,Sedan,5.0,Világosszürke (metál),1998.0,Összkerék,Automata,8.0,tiptronic,
22025906,17999000.0,,BMW,4-ES SOROZAT 420,2024.42,26500.0,Dízel,140.0,190.0,Kitűnő,470.0,Coupe,5.0,Kék (metál),1995.0,Összkerék,Automata,8.0,tiptronic,
22144636,18490000.0,,VOLVO,XC90,2021.25,76181.0,Dízel,173.0,235.0,Normál,310.0,Városi terepjáró (crossover),7.0,Fehér (metál),1969.0,Összkerék,Automata,8.0,tiptronic,
21405046,18888000.0,,MERCEDES-BENZ,C-OSZTÁLY C 200,2024.17,47434.0,Dízel,120.0,163.0,Kitűnő,490.0,Kombi,5.0,Fekete (metál),1993.0,Hátsó kerék,Automata,9.0,tiptronic,
22154105,18990000.0,,BMW,X SOROZAT X3,2024.42,22196.0,Benzin,135.0,184.0,Újszerű,550.0,Városi terepjáró (crossover),5.0,Fekete,1998.0,Összkerék,Automata,8.0,tiptronic,
22102711,18990000.0,,VOLVO,XC90,2022.42,84804.0,Dízel,173.0,235.0,Kitűnő,310.0,Városi terepjáró (crossover),7.0,Szürke,1969.0,Összkerék,Automata,8.0,tiptronic,
22080624,18990000.0,,MERCEDES-BENZ,GLA-OSZTÁLY GLA 250,2024.58,16000.0,Hibrid (Benzin),120.0,163.0,Normál,385.0,Városi terepjáró (crossover),5.0,Ezüst (metál),1332.0,Első kerék,Automata,8.0,,
21407560,18990000.0,,BMW,3-AS SOROZAT 330,2023.83,32541.0,Dízel,210.0,286.0,Újszerű,500.0,Kombi,5.0,Kék (metál),2993.0,Hátsó kerék,Automata,8.0,tiptronic,
21138039,18990000.0,,BMW,3-AS SOROZAT 330,2023.58,23380.0,Hibrid (Benzin),135.0,184.0,Megkímélt,410.0,Kombi,5.0,Piros,1998.0,Összkerék,Automata,8.0,tiptronic,
21108152,18990000.0,,BMW,3-AS SOROZAT 330,2023.58,9797.0,Hibrid (Benzin),135.0,184.0,Megkímélt,410.0,Kombi,5.0,Piros (metál),1998.0,Összkerék,Automata,8.0,tiptronic,
22125390,19490000.0,,MERCEDES-BENZ,GLB-OSZTÁLY GLB 200,2024.42,38077.0,Dízel,110.0,150.0,Kitűnő,570.0,Kombi,5.0,Szürke (metál),1950.0,Összkerék,Automata,8.0,,5.5
22115484,19490000.0,,BMW,3-AS SOROZAT 330,2024.0,20600.0,Hibrid,135.0,184.0,Kitűnő,410.0,Kombi,5.0,Világosszürke (metál),1998.0,Összkerék,Automata,8.0,tiptronic,
22033981,19490000.0,,MERCEDES-BENZ,EQC,2024.0,22940.0,Elektromos,300.0,408.0,Kitűnő,500.0,Kombi,5.0,,,Összkerék,Fokozatmentes automata,,,
21525618,19490000.0,,MERCEDES-BENZ,B-OSZTÁLY B 250 E,2023.17,9900.0,Hibrid (Benzin),120.0,163.0,Kitűnő,405.0,Egyterű,5.0,Ezüst (metál),1332.0,Első kerék,Automata,8.0,,
20064431,19499000.0,,MERCEDES-BENZ,C-OSZTÁLY C 200,2023.42,13.0,Benzin,135.0,184.0,Kitűnő,360.0,Coupe,4.0,Fehér,1497.0,Hátsó kerék,Automata,9.0,tiptronic,6.5
21359436,19590000.0,,MERCEDES-BENZ,VITO,2023.92,5300.0,Dízel,120.0,163.0,Normál,990.0,Egyterű,9.0,Sötétszürke,1950.0,Hátsó kerék,Automata,9.0,tiptronic,5.8
22126041,19690000.0,,MERCEDES-BENZ,GLE-OSZTÁLY GLE 450,2020.42,117293.0,Benzin,270.0,367.0,Kitűnő,690.0,Városi terepjáró (crossover),7.0,Ezüst (metál),2999.0,Összkerék,Automata,9.0,tiptronic,9.4
21914577,19799000.0,,BMW,3-AS SOROZAT 320,2024.67,6200.0,Dízel,140.0,190.0,Újszerű,500.0,Kombi,5.0,Szürke (metál),1995.0,Összkerék,Automata,8.0,tiptronic,
21964989,19799999.0,,MERCEDES-BENZ,V-OSZTÁLY,2024.08,45900.0,Dízel,140.0,190.0,Normál,610.0,Kisbusz,7.0,Zöld,1950.0,Hátsó kerék,Automata,9.0,tiptronic,
22115530,19990000.0,,BMW,3-AS SOROZAT 330,2024.33,15000.0,Hibrid (Benzin),135.0,184.0,Kitűnő,375.0,Sedan,5.0,Fehér,1998.0,Összkerék,Automata,8.0,tiptronic,
22115520,19990000.0,,BMW,3-AS SOROZAT 330,2024.75,15000.0,,135.0,184.0,Újszerű,375.0,Sedan,5.0,Fehér,1998.0,Összkerék,Automata,8.0,tiptronic,
22102154,19990000.0,,MERCEDES-BENZ,EQA,2023.83,24900.0,Elektromos,215.0,292.0,Normál,340.0,Városi terepjáró (crossover),5.0,,,Összkerék,Fokozatmentes automata,,,
22013874,19990000.0,,MERCEDES-BENZ,CLS-OSZTÁLY,2021.33,50000.0,Dízel,143.0,194.0,Kitűnő,520.0,Coupe,5.0,Sötétkék,1950.0,Hátsó kerék,Automata,9.0,tiptronic,5.1
21812137,19990000.0,,BMW,3-AS SOROZAT 330,2024.25,21000.0,Hibrid,135.0,184.0,Kitűnő,375.0,Sedan,5.0,Fehér,1998.0,Összkerék,Automata,8.0,tiptronic,
21773267,19990000.0,,MERCEDES-BENZ,V-OSZTÁLY,2020.58,137178.0,Dízel,176.0,239.0,Kitűnő,1030.0,Kisbusz,7.0,Szürke (metál),1950.0,Összkerék,Automata,9.0,tiptronic,
21672782,19990000.0,,MERCEDES-BENZ,A-OSZTÁLY A 35 AMG,2023.75,29920.0,Benzin,225.0,306.0,Kitűnő,,Ferdehátú,5.0,Fehér (metál),1991.0,Összkerék,Automata,8.0,,
21625586,19990000.0,,BMW,5-ÖS SOROZAT 530,2023.08,25500.0,Dízel,210.0,286.0,Kitűnő,560.0,Kombi,5.0,,2993.0,Hátsó kerék,Automata,8.0,tiptronic,4.9
20926353,19990000.0,,MERCEDES-AMG,A-OSZTÁLY,2023.75,29920.0,Benzin,225.0,306.0,Kitűnő,,Ferdehátú,5.0,Fehér (metál),1991.0,Összkerék,Automata,8.0,,
22140626,19999000.0,,BMW,8-AS SOROZAT 840,2021.75,75681.0,Benzin,245.0,333.0,Újszerű,420.0,Coupe,4.0,Sötétkék (metál),2998.0,Összkerék,Automata,8.0,tiptronic,7.8
21962374,19999000.0,,BMW,3-AS SOROZAT 330,2024.33,24000.0,Hibrid (Benzin),135.0,184.0,Kitűnő,410.0,Kombi,5.0,Sötétkék (metál),1998.0,Összkerék,Automata,8.0,tiptronic,
21617786,,,MERCEDES-BENZ,V-OSZTÁLY,2023.42,71025.0,Dízel,120.0,163.0,Kitűnő,1030.0,Kisbusz,8.0,Szürke,1950.0,Hátsó kerék,Automata,9.0,tiptronic,
20761918,19999999.0,,MERCEDES-BENZ,EQB,2022.17,36500.0,Elektromos,215.0,292.0,Kitűnő,495.0,Kombi,7.0,Kék,,Összkerék,Fokozatmentes automata,,,
21517937,20299000.0,,BMW,4-ES SOROZAT 440,2023.5,51100.0,Dízel,250.0,340.0,Kitűnő,385.0,Coupe,4.0,Fekete (metál),2993.0,Összkerék,Automata,8.0,tiptronic,
21473854,20307300.0,,MERCEDES-BENZ,C-OSZTÁLY C 300,2023.75,26130.0,Benzin,190.0,258.0,Kitűnő,490.0,Kombi,5.0,Fekete,1999.0,Összkerék,Automata,9.0,tiptronic,6.7
21789131,20490000.0,,VOLVO,XC60,2024.0,23558.0,Hibrid (Benzin),186.0,253.0,Megkímélt,468.0,Városi terepjáró (crossover),5.0,,1969.0,Összkerék,Automata,8.0,tiptronic,
21516276,,,MERCEDES-BENZ,V-OSZTÁLY,2023.5,73380.0,Dízel,120.0,163.0,Kitűnő,1030.0,Kisbusz,6.0,Szürke,1950.0,Hátsó kerék,Automata,9.0,tiptronic,
22080509,20590000.0,,VOLVO,XC60,2024.75,21878.0,Hibrid (Benzin),186.0,253.0,Normál,468.0,Városi terepjáró (crossover),5.0,Pezsgő (metál),1969.0,Összkerék,Automata,8.0,tiptronic,
22092482,20690000.0,,MERCEDES-BENZ,EQE,2022.42,75666.0,Elektromos,215.0,292.0,Normál,430.0,Sedan,5.0,Fekete (metál),,Hátsó kerék,Automata,,,
21913859,20990000.0,,MERCEDES-BENZ,E-OSZTÁLY E 450,2022.0,53832.0,Benzin,270.0,367.0,Normál,540.0,Sedan,5.0,Fehér,2999.0,Összkerék,Automata,9.0,tiptronic,8.3
21848861,20990000.0,,MERCEDES-BENZ,E-OSZTÁLY E 200,2024.0,15000.0,Benzin,150.0,204.0,Normál,540.0,Sedan,5.0,Ezüst,1999.0,Összkerék,Automata,9.0,tiptronic,
21619596,20990000.0,,BMW,3-AS SOROZAT 330,2023.17,29000.0,Dízel,210.0,286.0,Kitűnő,500.0,Kombi,5.0,Sötétkék (metál),2993.0,Összkerék,Automata,8.0,tiptronic,
21587552,20990000.0,,MERCEDES-BENZ,EQB,2024.42,9979.0,Elektromos,140.0,190.0,Kitűnő,495.0,Kombi,5.0,Fekete,,Első kerék,Fokozatmentes automata,,,
20963163,20990000.0,,BMW,5-ÖS SOROZAT 530,2023.58,32548.0,Hibrid (Benzin),135.0,184.0,Megkímélt,430.0,Kombi,5.0,Kék (metál),1998.0,Összkerék,Automata,8.0,tiptronic,2.4
20728149,20990000.0,,MERCEDES-BENZ,GLC-OSZTÁLY GLC 300,2023.25,75000.0,Hibrid (Dízel),145.0,197.0,Újszerű,390.0,Coupe,5.0,Fehér (metál),1993.0,Összkerék,Automata,9.0,tiptronic,
19471010,20990000.0,,MERCEDES-BENZ,GLC-OSZTÁLY GLC 300,2023.17,78448.0,Hibrid (Dízel),143.0,194.0,Kitűnő,350.0,Coupe,5.0,Fekete,1950.0,Összkerék,Automata,9.0,tiptronic,2.0
22072725,20999000.0,,BMW,IX,2023.08,11000.0,Elektromos,240.0,326.0,Kitűnő,500.0,Kombi,5.0,Sötétszürke (metál),,Összkerék,Fokozatmentes automata,,,
22013858,21399000.0,,MERCEDES-BENZ,A-OSZTÁLY A 250,2025.25,6000.0,Hibrid (Benzin),120.0,163.0,Normál,310.0,Ferdehátú,5.0,Szürke (metál),1332.0,Első kerék,Automata,8.0,,
