22097300,9900000.0,SUZUKI,S-CROSS,2025.0,1.0,Benzin,81,110,Normál,430.0,Városi terepjáró (crossover),5,Fehér,1373.0,Első kerék,Manuális,6.0,
22097349,9640000.0,SUZUKI,VITARA,2025.0,1.0,Benzin,81,110,Normál,362.0,Városi terepjáró (crossover),5,Fehér,1373.0,Első kerék,Manuális,6.0,
22122766,11490000.0,CHERY,TIGGO TIGGO 7,2025.0,5.0,Benzin,108,147,Kitűnő,500.0,Városi terepjáró (crossover),5,Fekete (metál),1598.0,Első kerék,Automata,7.0,
22123305,12990000.0,CHERY,TIGGO TIGGO 8,2025.0,5.0,Benzin,108,147,Kitűnő,193.0,Városi terepjáró (crossover),7,Fekete (metál),1598.0,Első kerék,Automata,7.0,
22146474,7795000.0,SKODA,OCTAVIA,2020.83,69700.0,Benzin,110,150,Normál,640.0,Kombi,5,Fekete (metál),1498.0,Első kerék,Manuális,6.0,
22009941,,VOLVO,EX30,2024.83,4408.0,Elektromos,200,272,Normál,318.0,Kombi,5,,,Hátsó kerék,Fokozatmentes automata,,
21562325,,VOLVO,EX30,2024.42,6010.0,Elektromos,200,272,Normál,318.0,Kombi,5,,,Hátsó kerék,Fokozatmentes automata,,
21436590,,VOLVO,EX30,2024.42,4981.0,Elektromos,200,272,Megkímélt,318.0,Kombi,5,Sárga,,Hátsó kerék,Fokozatmentes automata,,
22153214,17290000.0,VOLVO,XC90,2022.42,84804.0,Dízel,173,235,Kitűnő,705.0,Városi terepjáró (crossover),5,Szürke (metál),1969.0,Összkerék,Automata,8.0,tiptronic
22132801,39775833.0,MERCEDES-BENZ,GLE-OSZTÁLY GLE 450,2025.0,16180.0,Dízel,270,367,Újszerű,630.0,Coupe,5,Fekete (metál),2989.0,Összkerék,Automata,9.0,tiptronic
22164208,1000000.0,SKODA,FABIA,2007.83,223804.0,Benzin,51,69,Normál,300.0,Ferdehátú,5,Fekete,1198.0,Első kerék,Manuális,5.0,
22139927,1250000.0,SUZUKI,IGNIS,2005.75,213662.0,Benzin,69,94,Normál,236.0,Ferdehátú,5,Fekete,1328.0,Első kerék,Manuális,5.0,
22139533,1690000.0,OPEL,ZAFIRA,2014.08,275197.0,CNG,110,150,Normál,152.0,Egyterű,7,Fekete,1598.0,Első kerék,Manuális,6.0,
21919833,2699900.0,PEUGEOT,508,2014.17,281981.0,Dízel,133,181,Normál,473.0,Sedan,5,(metál),1997.0,Első kerék,Automata,6.0,tiptronic
22037580,2899000.0,OPEL,ASTRA ASTRA J,2016.33,128390.0,Dízel,81,110,Megkímélt,460.0,Sedan,5,Fehér,1598.0,Első kerék,Manuális,6.0,
22073041,,RENAULT,LAGUNA,2012.17,142378.0,Dízel,110,150,Normál,423.0,Coupe,4,Fehér,1995.0,Első kerék,Manuális,6.0,
21719182,2999000.0,CITROEN,C-ZERO,2017.67,7550.0,Elektromos,47,64,Kitűnő,168.0,Ferdehátú,4,Fehér (metál),,Hátsó kerék,Fokozatmentes automata,,
22125849,3270000.0,RENAULT,SCENIC,2015.17,125142.0,Dízel,81,110,Normál,522.0,Egyterű,5,Fekete,1461.0,Első kerék,Automata,6.0,
22105163,3370000.0,CITROEN,C4,2017.33,89239.0,Benzin,96,131,Normál,408.0,Ferdehátú,5,Szürke,1199.0,Első kerék,Manuális,6.0,
22120857,3770000.0,DACIA,DUSTER,2020.83,121798.0,Benzin,74,101,Normál,478.0,Városi terepjáró (crossover),5,Ezüst,999.0,Első kerék,Manuális,5.0,
21475893,3770000.0,KIA,SORENTO,2010.92,141652.0,Dízel,145,197,Normál,531.0,Városi terepjáró (crossover),5,Fekete,2199.0,Első kerék,Manuális,6.0,
21964701,3970000.0,MINI,COOPER,2015.42,130605.0,Benzin,100,136,Normál,278.0,Ferdehátú,5,Fekete,1499.0,Első kerék,Manuális,6.0,
21832502,4099900.0,RENAULT,SCENIC GRAND SCENIC,2020.0,288862.0,Dízel,88,120,Normál,233.0,Egyterű,7,(metál),1749.0,Első kerék,Manuális,6.0,
22164195,4150000.0,OPEL,ASTRA ASTRA K,2020.92,119339.0,Benzin,107,145,Normál,540.0,Kombi,5,Fehér,1199.0,Első kerék,Manuális,6.0,
21622703,4199000.0,HYUNDAI,I30,2018.92,212751.0,Dízel,85,116,Kitűnő,602.0,Kombi,5,Ezüst (metál),1582.0,Első kerék,Automata,7.0,
22122380,4370000.0,VOLVO,V60,2015.92,130976.0,Dízel,110,150,Normál,430.0,Kombi,5,Pezsgő,1969.0,Első kerék,Manuális,6.0,
22125926,4470000.0,KIA,SPORTAGE,2016.17,196175.0,Dízel,85,116,Normál,564.0,Városi terepjáró (crossover),5,Ezüst,1685.0,Első kerék,Manuális,6.0,
21965764,4470000.0,FORD,KUGA,2013.33,145728.0,Dízel,120,163,Normál,492.0,Városi terepjáró (crossover),5,Ezüst,1997.0,Összkerék,Automata,6.0,
22139950,4690000.0,SKODA,OCTAVIA,2018.08,162145.0,Dízel,85,116,Normál,610.0,Kombi,5,Fehér,1598.0,Első kerék,Manuális,5.0,
22139936,4750000.0,PONTIAC,SOLSTICE,2007.08,52937.0,Benzin,194,264,Normál,,Cabrio,2,Szürke,1998.0,Hátsó kerék,Automata,,
22134013,4770000.0,SUZUKI,VITARA,2015.5,112097,Benzin,88,120,Normál,375.0,Városi terepjáró (crossover),5,Kék,1586.0,Első kerék,Manuális,5.0,
22106764,4970000.0,HONDA,CIVIC,2017.58,152203,Benzin,95,129,Normál,478.0,Ferdehátú,5,Szürke,988.0,Első kerék,Manuális,6.0,
22016447,,HONDA,JAZZ,2018.0,146508,Benzin,96,131,Normál,354.0,Egyterű,5,Szürke,1498.0,Első kerék,Manuális,6.0,
22164214,4990000.0,VOLKSWAGEN,SCIROCCO,2016.17,129111,Benzin,92,125,Normál,292.0,Coupe,5,Fehér (metál),1390.0,Első kerék,Manuális,6.0,
22159489,5270000.0,DACIA,LODGY,2021.83,20735,Benzin,96,131,Normál,207.0,Egyterű,7,Kék,1332.0,Első kerék,Manuális,6.0,
22133584,5499900.0,RENAULT,ZOE,2020.92,26984,Elektromos,80,109,Sérülésmentes,338.0,Ferdehátú,5,,,Első kerék,Fokozatmentes automata,,
21836733,5499900.0,RENAULT,ZOE,2020.0,71150,Elektromos,80,109,Normál,338.0,Ferdehátú,5,(metál),,Első kerék,Fokozatmentes automata,,
22139904,5550000.0,LEXUS,IS,2013.5,180702,Hibrid,133,181,Normál,450.0,Sedan,5,Fekete,2494.0,Hátsó kerék,Automata,,
21987390,5570000.0,FORD,FOCUS,2015.92,124175,Benzin,184,250,Normál,316.0,Ferdehátú,5,Szürke,1999.0,Első kerék,Manuális,6.0,
21901494,5670000.0,BMW,4-ES SOROZAT 418,2016.67,199996,Dízel,110,150,Normál,480.0,Coupe,5,Fekete,1995.0,Hátsó kerék,Manuális,6.0,
21623276,5699000.0,OPEL,CORSA,2020.67,52043,Elektromos,100,136,Kitűnő,267.0,Ferdehátú,5,Fekete (metál),,Első kerék,Fokozatmentes automata,,
22124849,5770000.0,KIA,CEE'D,2022.17,62401,Benzin,88,120,Normál,625.0,Kombi,5,Zöld,998.0,Első kerék,Manuális,6.0,
22152383,5870000.0,HYUNDAI,I30,2018.83,79788,Benzin,103,140,Normál,450.0,Coupe,5,Fehér,1353.0,Első kerék,Manuális,6.0,
22068601,5950000.0,MERCEDES-BENZ,SLK-OSZTÁLY SLK 280,2006.92,79281,Benzin,170,231,Normál,208.0,Cabrio,2,Fehér,2996.0,Hátsó kerék,Automata,,
22012041,5970000.0,BMW,3-AS SOROZAT 328 GRAN TURISMO,2015.33,188480,Benzin,180,245,Normál,480.0,Sedan,5,Fehér,1997.0,Összkerék,Automata,8.0,
22164187,6000000.0,BMW,3-AS SOROZAT 318,1990.75,154360,Benzin,83,113,Normál,,Coupe,5,Piros,1796.0,Hátsó kerék,Manuális,5.0,
22097130,6399000.0,JEEP,COMPASS,2019.17,75664,Benzin,103,140,Normál,438.0,Városi terepjáró (crossover),5,,1368.0,Első kerék,Manuális,6.0,
22036983,6470000.0,MINI,COUNTRYMAN,2018.5,137067,Hibrid,100,136,Normál,405.0,Kombi,5,Szürke,1499.0,Összkerék,Automata,6.0,tiptronic
22037666,6590000.0,SKODA,OCTAVIA,2020.25,146615,Dízel,135,184,Normál,590.0,Ferdehátú,5,Fekete,1968.0,Összkerék,Automata,,
22105816,6749000.0,OPEL,CROSSLAND,2023.42,37552,Benzin,96,131,Normál,520.0,Városi terepjáró (crossover),5,(metál),1199.0,Első kerék,Automata,6.0,tiptronic
22105788,6749000.0,OPEL,CROSSLAND,2023.42,46858,Benzin,96,131,Normál,520.0,Városi terepjáró (crossover),5,(metál),1199.0,Első kerék,Automata,6.0,tiptronic
22164226,6800000.0,PORSCHE,CAYENNE,2010.83,168719,Dízel,176,239,Normál,670.0,Városi terepjáró (crossover),5,Barna,2967.0,Összkerék,Automata,8.0,tiptronic
22081920,6890000.0,VOLVO,V40,2018.67,117188,Benzin,112,152,Megkímélt,324.0,Ferdehátú,5,Fekete (metál),1969.0,Első kerék,Manuális,6.0,
22150051,7190000.0,OPEL,CROSSLAND,2023.17,42793,Benzin,96,131,Normál,520.0,Városi terepjáró (crossover),5,(metál),1199.0,Első kerék,Automata,6.0,tiptronic
19321385,7290000.0,KIA,CEE'D,2022.17,28748,Benzin,118,160,Kitűnő,395.0,Ferdehátú,5,,1482.0,Első kerék,Manuális,6.0,
22112503,7399000.0,OPEL,ASTRA ASTRA L,2023.92,24621,Benzin,96,131,Kitűnő,422,Ferdehátú,5,Piros,1199.0,Első kerék,Automata,8.0,tiptronic
21592917,7499900.0,FIAT,500,2023.58,9707,Elektromos,87,118,Normál,185,Ferdehátú,4,(metál),,Első kerék,Fokozatmentes automata,,
21915677,7690000.0,VOLVO,S90,2016.67,216093,Dízel,140,190,Megkímélt,500,Sedan,5,Fekete (metál),1969.0,Első kerék,Automata,8.0,tiptronic
21933002,7899000.0,OPEL,CORSA CORSA F,2025.25,1500,Benzin,74,101,Kitűnő,309,Ferdehátú,5,Piros,1199.0,Első kerék,Manuális,6.0,
22133060,7970000.0,RENAULT,CAPTUR,2020.83,22872,Hibrid,68,92,Kitűnő,265,Városi terepjáró (crossover),5,Narancs,1598.0,Első kerék,Fokozatmentes automata,,
22058406,7970000.0,MAZDA,CX-30,2021.5,80965,Benzin,90,122,Normál,430,Városi terepjáró (crossover),5,Szürke,1998.0,Első kerék,Manuális,6.0,
22112600,7990000.0,OPEL,ASTRA ASTRA L,2024.08,23000,Benzin,81,110,Kitűnő,597,Kombi,5,Fehér,1199.0,Első kerék,Manuális,6.0,
21762090,8199000.0,OPEL,MOKKA,2025.0,10,Benzin,100,136,Kitűnő,350,Városi terepjáró (crossover),5,Szürke,1199.0,Első kerék,Manuális,6.0,
21760317,8199000.0,OPEL,MOKKA,2025.0,10,Benzin,100,136,Kitűnő,350,Városi terepjáró (crossover),5,Zöld,1199.0,Első kerék,Manuális,6.0,
21758044,8199000.0,OPEL,MOKKA,2025.0,10,Benzin,100,136,Kitűnő,350,Városi terepjáró (crossover),5,Kék,1199.0,Első kerék,Manuális,6.0,
22139968,8390000.0,MERCEDES-BENZ,SLK-OSZTÁLY SLK 200,2014.17,88282,Benzin,135,184,Normál,225,Cabrio,2,Fekete,1796.0,Hátsó kerék,Automata,7.0,tiptronic
22085461,8399000.0,OPEL,GRANDLAND,2022.67,36918,Benzin,96,131,Újszerű,514,Városi terepjáró (crossover),5,Fehér,1199.0,Első kerék,Manuális,6.0,
22101291,8499990.0,TOYOTA,RAV 4,2017.75,77760,Hibrid (Benzin),114,155,Normál,501,Városi terepjáró (crossover),5,(metál),2494.0,Összkerék,Fokozatmentes automata,,
21936835,8590000.0,KIA,STONIC,2025.33,20,Benzin,88,120,Kitűnő,352,Városi terepjáró (crossover),5,,998.0,Első kerék,Manuális,6.0,
21478410,8590000.0,SKODA,SCALA,2024.92,300,Benzin,81,110,Újszerű,467,Ferdehátú,5,Fehér,999.0,Első kerék,Manuális,6.0,
22125240,8990000.0,MERCEDES-BENZ,E-OSZTÁLY E 220,2017.5,169397,Dízel,143,194,Kitűnő,540,Sedan,5,Fekete,1950.0,Hátsó kerék,Automata,9.0,tiptronic
22161136,8999000.0,MERCEDES-BENZ,GLA-OSZTÁLY GLA 180,2019.75,39468,Benzin,90,122,Normál,420,Városi terepjáró (crossover),5,(metál),1595.0,Első kerék,,,
22052260,8999900.0,HYUNDAI,KONA,2021.83,29890,Elektromos,150,204,Kitűnő,332,Városi terepjáró (crossover),5,(metál),,Első kerék,Fokozatmentes automata,,
21891677,9299000.0,OPEL,GRANDLAND,2022.75,17621,Benzin,96,131,Újszerű,514,Városi terepjáró (crossover),5,Ezüst (metál),1199.0,Első kerék,Automata,8.0,tiptronic
21979668,9490000.0,KIA,SORENTO,2019.17,157709,Dízel,147,200,Kitűnő,142,Terepjáró,7,Fekete,2199.0,Összkerék,Automata,8.0,tiptronic
21242392,9490000.0,VOLVO,V60,2021.17,123478,Benzin,120,163,Megkímélt,529,Kombi,5,Fekete (metál),1969.0,Első kerék,Automata,8.0,tiptronic
22123048,9499000.0,OPEL,ASTRA ASTRA L,2024.5,18000,Dízel,96,131,Újszerű,597,Kombi,5,Fehér,1498.0,Első kerék,Automata,8.0,tiptronic
21412246,9499000.0,OPEL,MOKKA,2024.83,3000,Benzin,100,136,Kitűnő,350,Városi terepjáró (crossover),5,,1199.0,Első kerék,Manuális,6.0,
21212925,9699900.0,BMW,5-ÖS SOROZAT 530,2016.83,95455,Benzin,185,252,Kitűnő,530,Sedan,5,(metál),1998.0,Összkerék,Automata,8.0,tiptronic
22084709,,AUDI,A8,2017.0,184165,Dízel,193,262,Normál,520,Sedan,5,Fekete,2967.0,Összkerék,Automata,8.0,tiptronic
22164175,9900000,BMW,OLDTIMER 2000,1968.58,21808,Benzin,88,120,Normál,,Coupe,5,Kék,1977,Hátsó kerék,Manuális,,
21969322,9990000,MERCEDES-BENZ,C-OSZTÁLY C 180,2021.58,41450,Benzin,115,156,Kitűnő,460.0,Kombi,5,Fehér,1497,Hátsó kerék,Automata,9.0,tiptronic
22113375,9999000,OPEL,ASTRA ASTRA L,2024.25,29000,Dízel,96,131,Kitűnő,597.0,Kombi,5,Piros,1498,Első kerék,Automata,8.0,tiptronic
22164223,10100000,MERCEDES-AMG,A-OSZTÁLY A 45,2017.08,128194,Benzin,280,381,Normál,341.0,Ferdehátú,5,Fekete,1991,Összkerék,Automata,,
22164218,10150000,MERCEDES-BENZ,A-OSZTÁLY A 45 AMG,2017.08,128194,Benzin,280,381,Normál,341.0,Ferdehátú,5,Fekete (metál),1991,Összkerék,Automata,,
21958759,10190000,OPEL,FRONTERA,2025.33,1500,Benzin,100,136,Kitűnő,460.0,Terepjáró,5,,1199,Első kerék,,,
22010035,10490000,VOLVO,XC40,2021.83,144770,Benzin,120,163,Megkímélt,452.0,Városi terepjáró (crossover),5,Fehér,1477,Első kerék,Automata,8.0,tiptronic
21891653,10499000,OPEL,GRANDLAND,2023.92,12537,Benzin,96,131,Újszerű,514.0,Városi terepjáró (crossover),5,Fekete (metál),1199,Első kerék,Automata,8.0,tiptronic
21962433,10790000,MERCEDES-BENZ,A-OSZTÁLY A 250,2021.5,91853,Hibrid (Benzin),118,160,Normál,310.0,Ferdehátú,5,Fehér,1332,Első kerék,Automata,8.0,
22113773,10990000,OPEL,ASTRA ASTRA L,2024.33,17100,Benzin,96,131,Kitűnő,597.0,Kombi,5,Kék,1199,Első kerék,Automata,8.0,tiptronic
22098363,10990000,MINI,COOPER,2023.5,34500,Benzin,150,204,Újszerű,275.0,Ferdehátú,4,Fekete (metál),1998,Első kerék,,,
22081994,10990000,VOLVO,XC40,2022.17,82166,Benzin,95,129,Megkímélt,452.0,Városi terepjáró (crossover),5,Fekete (metál),1477,Első kerék,Automata,8.0,tiptronic
21969635,10990000,MERCEDES-BENZ,CLA-OSZTÁLY CLA 180,2021.42,131450,Benzin,100,136,Kitűnő,460.0,Coupe,5,Fehér,1332,Első kerék,,,
21932868,10990000,MINI,MINI,2023.5,32500,Benzin,131,178,Újszerű,211.0,Ferdehátú,4,Fekete (metál),1998,Első kerék,Automata,7.0,
21063808,10990000,BMW,X SOROZAT X2,2023.5,5861,Benzin,100,136,Megkímélt,470.0,Városi terepjáró (crossover),5,Kék (metál),1499,Első kerék,,,
22133022,10999000,OPEL,ASTRA ASTRA L,2024.17,26000,Benzin,96,131,Kitűnő,597.0,Kombi,5,Fehér,1199,Első kerék,Automata,8.0,tiptronic
21931435,10999000,OPEL,ASTRA,2025.08,3500,Benzin,96,131,Kitűnő,597.0,Kombi,5,,1199,Első kerék,Manuális,6.0,
21903123,10999900,VOLVO,XC60,2020.42,146013,Dízel,145,197,Normál,483.0,Városi terepjáró (crossover),5,(metál),1969,Első kerék,Automata,8.0,tiptronic
21319238,11199000,OPEL,INSIGNIA,2021.42,100000,Benzin,169,230,Újszerű,490.0,Ferdehátú,5,Piros (metál),1998,Összkerék,Automata,9.0,tiptronic
21867519,11490000,VOLVO,XC60,2020.42,97278,Dízel,140,190,Megkímélt,505.0,Városi terepjáró (crossover),5,Fehér,1969,Első kerék,Automata,8.0,tiptronic
20521354,11490000,BMW,X SOROZAT X3,2018.5,101151,Benzin,185,252,Normál,550.0,Városi terepjáró (crossover),5,Kék (metál),1998,Összkerék,Automata,8.0,tiptronic
