id,price,manufacturer,model,year,kilometers,fuel_type,kw,condition,trunk_capacity,body_type,seats,color,engine_capacity,drive_type,transmission_type,number_of_gears,km_imputed,metallic
22182178,47381670.0,MERCEDES-BENZ,GLE-OSZTÁLY GLE 450,2025.0,30.0,Dízel,270.0,Kitűnő,655.0,Városi terepjáró (crossover),5.0,Fekete,2989.0,Összkerék,Automata tiptronic,9.0,0,1
22193786,42990000.0,MERCEDES-AMG,C-OSZTÁLY C 63,2024.33,30500.0,Hibrid-Benzin,350.0,Normál,280.0,Sedan,5.0,Fehér,1991.0,Összkerék,Automata tiptronic,9.0,0,1
21044867,42999890.0,MERCEDES-BENZ,G-OSZTÁLY G 500,2019.42,71456.0,Benzin,310.0,Kitűnő,480.0,Terepjáró,5.0,Sötétszürke,3982.0,Összkerék,Automata tiptronic,9.0,0,1
22180153,48469749.0,MERCEDES-BENZ,GLE-OSZTÁLY,2025.5,10.0,Dízel,270.0,Kitűnő,655.0,Városi terepjáró (crossover),5.0,Unknown,2989.0,Összkerék,Automata tiptronic,9.0,0,0
22179923,48836110.0,MERCEDES-BENZ,GLE-OSZTÁLY,2025.5,10.0,Dízel,270.0,Kitűnő,655.0,Városi terepjáró (crossover),5.0,Unknown,2989.0,Összkerék,Automata tiptronic,9.0,0,0
21963826,44500000.0,CHEVROLET,CORVETTE,2023.58,22000.0,Benzin,364.0,Újszerű,357.0,Cabrio,2.0,Unknown,6162.0,Hátsó kerék,Unknown,5.0,0,0
22179847,49213300.0,MERCEDES-BENZ,GLE-OSZTÁLY,2025.5,10.0,Dízel,270.0,Kitűnő,655.0,Városi terepjáró (crossover),5.0,Unknown,2989.0,Összkerék,Automata tiptronic,9.0,0,0
21930411,48306520.0,MERCEDES-BENZ,GLE-OSZTÁLY GLE 450,2025.0,3.0,Dízel,270.0,Kitűnő,655.0,Coupe,5.0,Fehér,2989.0,Összkerék,Automata tiptronic,9.0,0,1
22181561,49628820.0,MERCEDES-AMG,GLE GLE 53,2025.0,30.0,Benzin,320.0,Kitűnő,479.0,Városi terepjáró (crossover),5.0,Fehér,2999.0,Állandó összkerék,Automata,9.0,0,1
22176834,48577060.0,MERCEDES-BENZ,S-OSZTÁLY S 350,2025.92,5.0,Dízel,230.0,Normál,540.0,Sedan,5.0,Fekete,2989.0,Hátsó kerék,Automata tiptronic,9.0,0,1
22114909,44990000.0,AUDI,RS6,2024.58,17000.0,Benzin,441.0,Kitűnő,565.0,Kombi,5.0,Fekete,3996.0,Összkerék,Automata tiptronic,8.0,0,1
22190918,47110000.0,MERCEDES-BENZ,GLS-OSZTÁLY GLS 450,2024.83,9500.0,Dízel,270.0,Kitűnő,355.0,Városi terepjáró (crossover),7.0,Unknown,2989.0,Összkerék,Automata tiptronic,9.0,0,0
21622764,47990000.0,BMW,X SOROZAT X6,2023.67,22000.0,Benzin,390.0,Újszerű,580.0,Városi terepjáró (crossover),5.0,Fekete,4395.0,Összkerék,Automata tiptronic,8.0,0,1
22177177,49896350.0,MERCEDES-AMG,GT,2025.92,5.0,Benzin,270.0,Normál,456.0,Coupe,4.0,Fekete,2999.0,Összkerék,Automata tiptronic,9.0,0,1
22177248,48500000.0,PORSCHE,PANAMERA,2022.67,43380.0,Benzin,353.0,Kitűnő,515.0,Kombi,5.0,Unknown,3996.0,Összkerék,Unknown,5.0,0,0
22013675,49257621.0,PORSCHE,911,2021.5,30560.0,Benzin,283.0,Sérülésmentes,455.0,Coupe,4.0,Szürke,2981.0,Unknown,Automata,8.0,0,1
21872194,49900000.0,MERCEDES-BENZ,S-OSZTÁLY S 400,2023.33,22112.0,Dízel,243.0,Sérülésmentes,540.0,Sedan,5.0,Fehér,2925.0,Összkerék,Automata tiptronic,9.0,0,1
22182281,2000000.0,PEUGEOT,4007,2011.58,337000.0,Dízel,115.0,Normál,184.0,Városi terepjáró (crossover),7.0,Fehér,2179.0,Összkerék,Manuális,6.0,0,0
22175249,2000000.0,PEUGEOT,308,2011.42,164000.0,Benzin,72.0,Megkímélt,348.0,Ferdehátú,5.0,Fekete,1397.0,Első kerék,Manuális,5.0,0,0
22172915,2000000.0,VOLKSWAGEN,GOLF GOLF PLUS,2012.58,296000.0,Benzin,77.0,Normál,395.0,Egyterű,5.0,Ezüst,1197.0,Első kerék,Manuális,6.0,0,0
22169843,2000000.0,AUDI,A4,2012.92,173000.0,Benzin,125.0,Megkímélt,553.0,Kombi,5.0,Unknown,1998.0,Első kerék,Automata,8.0,0,0
21996021,2000000.0,OPEL,ASTRA ASTRA H,2012.33,236000.0,Benzin,85.0,Megkímélt,490.0,Sedan,5.0,Szürke,1598.0,Első kerék,Szekvenciális,5.0,0,0
22176597,2049000.0,FORD,FOCUS,2011.75,266000.0,Dízel,85.0,Kitűnő,476.0,Kombi,5.0,Unknown,1560.0,Első kerék,Manuális,6.0,0,0
22182709,2050000.0,DACIA,SANDERO,2017.67,140000.0,Benzin,54.0,Megkímélt,320.0,Ferdehátú,5.0,Unknown,998.0,Első kerék,Manuális,5.0,0,0
22182265,2050000.0,FORD,C-MAX,2011.33,192884.0,Unknown,85.0,Megkímélt,458.0,Egyterű,5.0,Fekete,1560.0,Unknown,Manuális,6.0,0,0
22180557,2050000.0,CITROEN,C4 PICASSO,2011.92,242000.0,Dízel,110.0,Megkímélt,500.0,Egyterű,5.0,Unknown,1997.0,Első kerék,Manuális,6.0,0,0
22168855,2050000.0,CHEVROLET,ORLANDO,2012.5,317000.0,Dízel,120.0,Normál,101.0,Egyterű,7.0,Unknown,1998.0,Első kerék,Manuális,6.0,0,0
22181867,2090000.0,OPEL,ASTRA ASTRA J,2010.83,100268.0,Benzin,85.0,Normál,370.0,Ferdehátú,5.0,Unknown,1598.0,Első kerék,Manuális,5.0,0,0
22178964,2000000.0,VOLKSWAGEN,SHARAN,2010.58,327000.0,Dízel,103.0,Normál,885.0,Egyterű,5.0,Unknown,1968.0,Első kerék,Unknown,5.0,0,0
22181970,2100000.0,FORD,C-MAX,2011.25,185000.0,Dízel,70.0,Normál,56.0,Egyterű,7.0,Sötétkék,1560.0,Első kerék,Manuális,6.0,0,0
22176994,2100000.0,FORD,TRANSIT,2011.33,586342.0,Dízel,85.0,Normál,1410.0,Kisbusz,9.0,Fehér,2198.0,Első kerék,Manuális,6.0,0,0
22172205,2100000.0,OPEL,INSIGNIA,2011.83,220000.0,Dízel,96.0,Megkímélt,540.0,Kombi,5.0,Unknown,1956.0,Első kerék,Manuális,6.0,0,0
22170526,2100000.0,BMW,3-AS SOROZAT 318,2012.42,354000.0,Dízel,105.0,Megkímélt,460.0,Kombi,5.0,Fehér,1995.0,Hátsó kerék,Automata tiptronic,6.0,0,0
22169795,2100000.0,TOYOTA,YARIS,2010.0,61000.0,Benzin,51.0,Megkímélt,350.0,Ferdehátú,5.0,Szürke,998.0,Első kerék,Manuális,5.0,0,0
22103757,2100000.0,SKODA,OCTAVIA,2011.42,144083.0,Dízel,77.0,Normál,580.0,Kombi,5.0,Szürke,1598.0,Összkerék,Manuális,6.0,0,0
22116960,2100000.0,FORD,MONDEO,2011.0,451000.0,Dízel,103.0,Megkímélt,540.0,Lépcsőshátú,5.0,Unknown,1997.0,Első kerék,Manuális,6.0,0,0
22179506,2140000.0,DACIA,DUSTER,2011.17,275900.0,Dízel,81.0,Kitűnő,475.0,Városi terepjáró (crossover),5.0,Pezsgő,1461.0,Első kerék,Manuális,6.0,0,1
22177360,2150000.0,VOLKSWAGEN,GOLF GOLF VI,2010.25,198895.0,Dízel,77.0,Normál,505.0,Kombi,5.0,Unknown,1598.0,Első kerék,Manuális,5.0,0,0
22173139,2150000.0,HYUNDAI,IX55,2011.42,232000.0,Dízel,176.0,Kitűnő,598.0,Városi terepjáró (crossover),7.0,Barna,2959.0,Összkerék,Automata tiptronic,6.0,0,1
22170515,2150000.0,FORD,FOCUS,2012.83,320810.0,Dízel,85.0,Kitűnő,553.0,Kombi,5.0,Barna,1560.0,Első kerék,Manuális,6.0,0,0
22168625,2150000.0,FORD,FOCUS,2014.0,139000.0,Benzin,74.0,Megkímélt,363.0,Ferdehátú,5.0,Unknown,999.0,Első kerék,Manuális,5.0,0,0
22163017,2190000.0,RENAULT,ESPACE,2013.67,246000.0,Dízel,110.0,Normál,291.0,Egyterű,7.0,Szürke,1995.0,Első kerék,Manuális,6.0,0,1
22180410,2189000.0,OPEL,ASTRA ASTRA J,2010.92,200000.0,Benzin,103.0,Kitűnő,370.0,Ferdehátú,5.0,Ezüst,1364.0,Első kerék,Manuális,6.0,0,0
22171382,2190000.0,CITROEN,C4,2012.58,138692.0,Benzin,88.0,Kitűnő,408.0,Ferdehátú,5.0,Bordó,1598.0,Első kerék,Manuális,5.0,0,0
22170067,2199000.0,SEAT,TOLEDO,2013.5,238000.0,Benzin,77.0,Normál,550.0,Ferdehátú,5.0,Barna,1197.0,Első kerék,Manuális,6.0,0,0
22182982,2200000.0,CITROEN,BERLINGO,2011.5,245000.0,Dízel,68.0,Megkímélt,675.0,Egyterű,5.0,Zöld,1560.0,Első kerék,Manuális,5.0,0,0
22182765,2200000.0,OPEL,ASTRA ASTRA J,2014.0,193000.0,Dízel,81.0,Megkímélt,500.0,Kombi,5.0,Fekete,1686.0,Első kerék,Manuális,6.0,0,0
22180770,2200000.0,OPEL,ANTARA,2012.92,200000.0,Dízel,120.0,Normál,420.0,Városi terepjáró (crossover),5.0,Fehér,2231.0,Összkerék,Automata tiptronic,6.0,0,0
22179047,2200000.0,OPEL,ASTRA ASTRA J,2012.0,217000.0,Benzin,103.0,Normál,370.0,Ferdehátú,5.0,Unknown,1364.0,Első kerék,Manuális,6.0,0,0
22178628,2200000.0,FORD,FOCUS,2013.5,165000.0,Benzin,74.0,Kitűnő,363.0,Ferdehátú,5.0,Unknown,999.0,Első kerék,Manuális,5.0,0,0
22170048,2200000.0,RENAULT,SCENIC,2014.42,252000.0,Dízel,96.0,Megkímélt,522.0,Egyterű,5.0,Szürke,1598.0,Első kerék,Manuális,6.0,0,0
22168790,2230000.0,PEUGEOT,5008,2011.58,321000.0,Dízel,82.0,Megkímélt,578.0,Egyterű,5.0,Unknown,1560.0,Első kerék,Manuális,6.0,0,0
22180433,2249000.0,RENAULT,MEGANE,2013.0,210129.0,Dízel,96.0,Normál,372.0,Ferdehátú,5.0,Fekete,1598.0,Első kerék,Manuális,6.0,0,0
22175058,2250000.0,SKODA,OCTAVIA,2014.67,249000.0,Dízel,77.0,Megkímélt,590.0,Kombi,5.0,Unknown,1598.0,Összkerék,Manuális,6.0,0,0
22163119,2250000.0,DACIA,DUSTER,2012.5,248000.0,Benzin,77.0,Normál,475.0,Városi terepjáró (crossover),5.0,Sötétbarna,1598.0,Összkerék,Manuális,6.0,0,0
22170464,2250000.0,SKODA,OCTAVIA,2013.5,194000.0,Benzin,77.0,Normál,590.0,Ferdehátú,5.0,Fehér,1197.0,Első kerék,Manuális,6.0,0,0
22180055,2299000.0,ALFA ROMEO,MITO,2014.08,120000.0,Benzin,57.0,Megkímélt,270.0,Ferdehátú,4.0,Barna,1368.0,Első kerék,Manuális,5.0,0,1
22170638,2300000.0,KIA,CEE'D,2010.17,224000.0,Benzin,93.0,Megkímélt,340.0,Kombi,5.0,Kék,1591.0,Első kerék,Manuális,5.0,0,0
22155114,2350000.0,NISSAN,JUKE,2012.0,210642.0,Dízel,81.0,Megkímélt,251.0,Városi terepjáró (crossover),5.0,Fehér,1461.0,Első kerék,Manuális,6.0,0,0
22171814,2349000.0,CITROEN,C4 PICASSO GRAND C4 PICASSO,2015.42,369000.0,Dízel,110.0,Kitűnő,170.0,Egyterű,7.0,Unknown,1997.0,Első kerék,Automata tiptronic,6.0,0,0
22180839,2350000.0,VOLKSWAGEN,GOLF GOLF VI,2010.5,155000.0,Benzin,63.0,Megkímélt,350.0,Ferdehátú,5.0,Sötétszürke,1197.0,Első kerék,Manuális,5.0,0,0
22169225,2350000.0,SKODA,SUPERB,2010.0,250000.0,Benzin,92.0,Megkímélt,565.0,Kombi,5.0,Világosbarna,1390.0,Első kerék,Manuális,6.0,0,1
22167603,2299000.0,OPEL,VIVARO,2010.42,200200.0,Dízel,84.0,Normál,1410.0,Kisbusz,5.0,Unknown,1995.0,Első kerék,Manuális,6.0,0,0
